safegraph_brand_id,brand_name,parent_safegraph_brand_id,naics_code,top_category,sub_category,stock_symbol,stock_exchange
SG_BRAND_05fd8990d3865f6da0b51737b673fafc,LensCrafters,"",446130,Health and Personal Care Stores,Optical Goods Stores,"",""
SG_BRAND_463f1ae3de3fd818,Lenwich,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_6b873d284c36253691b946c32163c7db,Leo's Coney Island,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_385ca961d90b31f1,Leon's,"",442110,Furniture Stores,Furniture Stores,LNF,TSE
SG_BRAND_19f27589aab05bce,Leon's Style Salons,"",812112,Personal Care Services,Beauty Salons,"",""
SG_BRAND_6361590033d6330e,Leonard,"",444130,Building Material and Supplies Dealers,Hardware Stores,"",""
SG_BRAND_5401e154274ea76d,Leppinks Food Centers,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_12955480f7f4ce30,Les 5 Saisons,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_fbba8af033768509e73fec38b9ce7489,Les Schwab,"",441310,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,"",""
SG_BRAND_589115bb992485091b6cf7236b111811,Leslie's Swimming Pool Supplies,"",423910,Miscellaneous Durable Goods Merchant Wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers,"",""
SG_BRAND_7bed41230dc08a72,Let's Yo Yogurt,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_725fe6567b0dd2e5,Levels Barber Shop,"",812112,Personal Care Services,Beauty Salons,"",""
SG_BRAND_f010ccce6197e56866c8c6e4f7adec39,Levi Strauss & Co.,"",448140,Clothing Stores,Family Clothing Stores,LEVI,NYSE
SG_BRAND_5a9c085706dc9b0a,Levin Furniture,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_db7d36e82c342df9e80d334e6d87c206,Lewis Drug,"",446110,Health and Personal Care Stores,Pharmacies and Drug Stores,"",""
SG_BRAND_559a2eae9b8546bd,Lexington Hotels Inn,SG_BRAND_4e26140f6ce48c53,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,RLH,NYSE
SG_BRAND_2a972164e25bd335636cbd451a40b853,Lexus,SG_BRAND_3e5e223b1c342058,441110,Automobile Dealers,New Car Dealers,TM,NYSE
SG_BRAND_66d704cb9368188d46157f623a1f0324,Liberty Bank,"",522110,Depository Credit Intermediation,Commercial Banking,"",""
SG_BRAND_e9ec1ccdd1fc27c6ebff4cc7930bc3b0,Liberty Mutual Insurance,"",524126,Insurance Carriers,Direct Property and Casualty Insurance Carriers,"",""
SG_BRAND_1ba9f12459f6629c184df828c51f48b4,Liberty Tax Service,"",541213,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Tax Preparation Services,TAXA,OTCMKTS
SG_BRAND_60cccf0fa7281760ebdf37aacd7146aa,Liberty Travel,"",561510,Travel Arrangement and Reservation Services,Travel Agencies,"",""
SG_BRAND_649c050275dadbedd71206a6efaba10f,Lidl,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_6679f28598318625b9e60f581a6df901,LIDS,"",448150,Clothing Stores,Clothing Accessories Stores,"",""
SG_BRAND_e92d16c1430ab22081cb5c4a7e1fcc95,Life Care Centers of America,"",623110,Nursing Care Facilities (Skilled Nursing Facilities),Nursing Care Facilities (Skilled Nursing Facilities),"",""
SG_BRAND_7266145cfe83f5f1,Life Church,"",813110,Religious Organizations,Religious Organizations,"",""
SG_BRAND_76f36c743b5efa06d2e1a8563c4d9384,Life Storage,"",531130,Lessors of Real Estate,Lessors of Miniwarehouses and Self-Storage Units,LSI,NYSE
SG_BRAND_0da4884e9cc2b3df1b8c4df2ad97bb87,LifePoint Hospitals,"",622110,General Medical and Surgical Hospitals,General Medical and Surgical Hospitals,LPNT,NASDAQ
SG_BRAND_e992d80ce4aa56283b26fea4004c5486,Lifetime Fitness,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_7c1d72d709c477e74347f2e8a52229d5,LifeWay Christian Stores,"",451211,Book Stores and News Dealers,Book Stores,"",""
SG_BRAND_6aa3f3d2cd850c522c81580e49186565,LiftMaster,"",332321,Architectural and Structural Metals Manufacturing,Metal Window and Door Manufacturing,"",""
SG_BRAND_698786da99a145c2,Lightshade Dispensary,"",424210,Drugs and Druggists' Sundries Merchant Wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers,"",""
SG_BRAND_985ae6f2ebbf46bcb1d850e2d4cb3299,Lilly Pulitzer,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_d49d23f7cd240b5840ac72bb89e1f586,Lime Fresh Mexican Grill,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_5284d83b5384ed64,Lin's Fresh Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_dedfe1286c7b77b0170c1abccae29bb3,Lincare,"",621999,Other Ambulatory Health Care Services,All Other Miscellaneous Ambulatory Health Care Services,LNCR,NASDAQ
SG_BRAND_aa45997477591e27601c436bcb228d6f,Lincoln,SG_BRAND_8310c2e3461b8b5a,441110,Automobile Dealers,New Car Dealers,F,NYSE
SG_BRAND_84e3d872d0fde79f5d6367af1260968f,Lincoln Fried Chicken,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_702563f965a1b6da,Lincoln Savings Bank,"",522110,Depository Credit Intermediation,Commercial Banking,"",""
SG_BRAND_ae0f21a66f3facd56c9d3fee29a87d83,Lindberg Nutrition,"",446191,Health and Personal Care Stores,Food (Health) Supplement Stores,"",""
SG_BRAND_bb15854c7f404e99bdd91e7667f2c005,Lindt,"",445292,Specialty Food Stores,Confectionery and Nut Stores,LDSVF,OTCMKTS
SG_BRAND_4363bc29f5028463,LINE,SG_BRAND_4b10a4735801c6cf,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"",""
SG_BRAND_c823fcb1082f93a0f5656ddcdbf41df3,LINE-X,"",332812,"Coating, Engraving, Heat Treating, and Allied Activities","Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers","",""
SG_BRAND_c78eae792bb939f1e832fb7740b6bc97,Links of London,"",448310,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,"",""
SG_BRAND_634433363e85b237,Lion's Choice,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_3f5fdeaaf1fbc048,Lions Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_1ecb8a188a3821dd,Lipton Mart Stores,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_306d0b64414a688d,Liquid Highway,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_43464b12e3ee38bf,Liquor Barn,"",445310,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","",""
SG_BRAND_14230025cc620c70,Liquor Barn Party Market,"",445310,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","",""
SG_BRAND_7d13e43b1863232c,Liquor Depot,"",445310,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","",""
SG_BRAND_6a5ae1b8176df62a417ff5c38defa2dc,Lithia Auto Stores,"",441110,Automobile Dealers,New Car Dealers,LAD,NYSE
SG_BRAND_3654ed70612445d52bf3b6f6546d1f23,Little Caesars,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_518f7416de462dd4,Little General Convenience Stores,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_2e54bcd03cd52ba7,Little General Stores,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_a501d64c00248771f13a1ee59fcfb5cc,Little Sprouts,"",624410,Child Day Care Services,Child Day Care Services,"",""
SG_BRAND_55598e0edacdb570b6320f8171627a96,Littman Jewelers,SG_BRAND_1f852a23da4b7250,448310,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,KR,NYSE
SG_BRAND_54e3ed00f1124205,Living Spaces,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_43c6655eacfd4ca8,LivWell,"",424210,Drugs and Druggists' Sundries Merchant Wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers,"",""
SG_BRAND_6f81a6d887b57803ffe742ad76e80556,LKQ,"",423930,Miscellaneous Durable Goods Merchant Wholesalers,Recyclable Material Merchant Wholesalers,LKQ,NASDAQ
SG_BRAND_f18c1113a403dcb71167a729abf26dcc,LKQ Pick Your Part,SG_BRAND_6f81a6d887b57803ffe742ad76e80556,441310,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,LKQ,NASDAQ
SG_BRAND_37ead80146ba8f8f41d416dff99f6136,LLumar,"",238150,"Foundation, Structure, and Building Exterior Contractors",Glass and Glazing Contractors,"",""
SG_BRAND_1b2c1b9226af80acbaf57d252171c785,Loaf 'N Jug,SG_BRAND_7b1c93cd8e043a25,453991,Other Miscellaneous Store Retailers,Tobacco Stores,"",""
SG_BRAND_1b47663a692f81de,Loblaws,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_b10826d49e8b8b533113294b677ce9f0,Local Foods,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_31bc89018aa4801b,Locali,"",445210,Specialty Food Stores,Meat Markets,"",""
SG_BRAND_460be363779b166d397081848a3e39f5,Loctite,"",325520,"Paint, Coating, and Adhesive Manufacturing",Adhesive Manufacturing,"",""
SG_BRAND_56bafb9772a09aeb,Loews Hotels,"",721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"",""
SG_BRAND_35b7168c01f2e791,LOFT,SG_BRAND_17623624bd5b70d6,448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_6d7555d934650526,LOFT Outlet,SG_BRAND_35b7168c01f2e791,448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_4b1cd8d8f2899d84bb64b48a7802f7a2,Logan's Roadhouse,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_3546cdc906032e3,Lola's Mexican Cuisine,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_9abb4821250dc776638279e8fe87ccde,LOLË,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_179031390bea88ac,Lone Star National Bank,"",522110,Depository Credit Intermediation,Commercial Banking,"",""
SG_BRAND_7cd1e714da9293c436d39bd8d23ba1b2,Lone Star Steakhouse,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_290f637801d52214fff348be4e835e80,Long John Silver's,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_bb161f7e4fb160e8c7cc30cca4d418dd,Long's Drugs,"",446110,Health and Personal Care Stores,Pharmacies and Drug Stores,LDG,NYSE
SG_BRAND_3e058dca3e8d9467,Longchamp,"",448320,"Jewelry, Luggage, and Leather Goods Stores",Luggage and Leather Goods Stores,"",""
SG_BRAND_50141adbd06ef88fa67f6227406d6b83,LongHorn Steakhouse,SG_BRAND_f6f68e02176e520d,722511,Restaurants and Other Eating Places,Full-Service Restaurants,DRI,NYSE
SG_BRAND_32d247af6b53bbb9,LookAfter Hair Company,"",812112,Personal Care Services,Beauty Salons,"",""
SG_BRAND_65be713e247e06c0,Loomis Express,"",492110,Couriers and Express Delivery Services,Couriers and Express Delivery Services,"",""
SG_BRAND_1d259b84ec21d1b8,Loop Neighborhood Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_4a5004fccb085d21c68ef89920adacb2,Lord and Taylor,"",452210,Department Stores,Department Stores,"",""
SG_BRAND_e5b647985d150065859a4d866c7daa8e,Lorna Jane,"",448190,Clothing Stores,Other Clothing Stores,"",""
SG_BRAND_77b18e2f67bc17367af8232f5a149ac4,Los Altos Ranch Market,SG_BRAND_bff60e9da98cdea8b5f778f376fb956c,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_53beeab6b457db59,Los Compadres,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_f6ab1e40728f79acab99c8646a7a1517,Los Cucos Mexican Cafe,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_069c49ad070bd5b8,Los Tres Amigos,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_3bb4d7476e12a253,Lost Pizza Co.,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_37fdf61ed058f6bf,Lotsa Stone Fired Pizza,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_6ffa1cfe0b2be877,LOTTE Hotels & Resorts,"",721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"",""
SG_BRAND_11abdd1d8b16cb4a,"Lotte Plaza, Lotte Market","",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_2ec7042c5a40e0b9,Lotus Dealers,"",336111,Motor Vehicle Manufacturing,Automobile Manufacturing,"",""
SG_BRAND_1b9be6a86c752f028c419753b5894ee2,Lou & Grey,SG_BRAND_17623624bd5b70d6,452210,Department Stores,Department Stores,"",""
SG_BRAND_32b83e65c4d1761e,Lou Malnati's Pizzeria,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_681a58f031be4e92,Louie's Grill & Bar,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_4ccf66c9210503d0543aa2d178a28c51,Louis Vuitton International,"",448140,Clothing Stores,Family Clothing Stores,LVMUY,OTCMKTS
SG_BRAND_8c4efb3d085bcbbe363bc4e4b9d96777,Louisiana Fried Chicken,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_713f82b79c6e82475dc9837c1f76c06e,Love Culture,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_625ab5873d4bcf9c9d7e1f9aca9d7956,Love Heals,"",339910,Other Miscellaneous Manufacturing,Jewelry and Silverware Manufacturing,"",""
SG_BRAND_a890863e98c0d1a96e42033251df22b3,Love's Travel Stops and Country Stores,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_eb0867c9d7af9db2b1c109e639d60482,LovelinksAmerica,"",339910,Other Miscellaneous Manufacturing,Jewelry and Silverware Manufacturing,"",""
SG_BRAND_23521024d1d99c7,Lover's Lane,"",448150,Clothing Stores,Clothing Accessories Stores,"",""
SG_BRAND_d5e782f0d31e59,Lovesac,"",442110,Furniture Stores,Furniture Stores,LOVE,NASDAQ
SG_BRAND_4f8a39fb928268edb1ab256922e436d7,Lowe's,"",444130,Building Material and Supplies Dealers,Hardware Stores,LOW,NYSE
SG_BRAND_a28736bb3983154d7ba9d0f06721a935,Lowe's Foods,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_3354020c8d1520194fa15623ee4e3a4d,Lowe's Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,LOW,NYSE
SG_BRAND_24e66431aad31242,Lowes Hotels,"",721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"",""
SG_BRAND_67a2e4715125ae95,Loya Insurance Group [Fred Loya Insurance],"",524128,Insurance Carriers,"Other Direct Insurance (except Life, Health, and Medical) Carriers","",""
SG_BRAND_2724c6c3776c6a9c6f995b501f9ab53d,Loyal Companion,"",453910,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,"",""
SG_BRAND_bbdcd2af854df91c7fe3b9060f7e2a1f,Lube Stop,"",811191,Automotive Repair and Maintenance,Automotive Oil Change and Lubrication Shops,"",""
SG_BRAND_f58dcf87fd118ac9dcb9b193f009a072,Luber-finer,"",441310,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,"",""
SG_BRAND_74907732fb78c04484336adaa865ba89,Luby's,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,LUB,NYSE
SG_BRAND_a2757a48f33203e126f8df7b75fca16c,Lucchese Boot,"",448210,Shoe Stores,Shoe Stores,"",""
SG_BRAND_f0297f7e9e4e12dd135a55cbfb99bf49,Lucille Roberts,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_89c6c732c44d93c,Lucille's Smokehouse Bar-B-Que,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_3e8b1409cb5affc2,Lucky Baldwin's,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_109c7226264f4814,Lucky Boy Burger's,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_8f2def621f471c2988f395e3a0043426,Lucky Brand,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_5be7dbd421198d0b,Lucky Strike Entertainment,"",713950,Other Amusement and Recreation Industries,Bowling Centers,"",""
SG_BRAND_a909f280ad99ed072dde139389334541,Lucky Supermarkets,SG_BRAND_d9f00504bd845ddbb968cc04b6791783,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_dc676f7ffb0f36d,Lucky Wishbone,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_fe114709520095760789f99a5070c851,Lucky's Market,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_3519f8c619e384b4,Lucky's Steak House,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_f0e557d2bf0e550,Lucky's Supermarkets,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_30e11041f82c8f3c,Luke's Lobster,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_cdaff31f461d856a3b89eaffcbace55d,Luke's Locker,"",451110,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,"",""
SG_BRAND_bca53afa4f695b363941026d0cbd0d7f,LUKOIL North America,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,LUKOY,OTCMKTS
SG_BRAND_44427b89ae7ee3ac12514dd4cc220a1c,lululemon athletica,"",448190,Clothing Stores,Other Clothing Stores,LULU,NASDAQ
SG_BRAND_e5668bf4ffb3cda2db8765b3ebbbd04d,Lumber Liquidators,"",442210,Home Furnishings Stores,Floor Covering Stores,LL,NYSE
SG_BRAND_70d57371a53c0bbc,Lumberjacks Restaurant,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_ca7600ff57ad9dade2fa7711ac546c6a,Luna Grill,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_1883b2c48ea5f665,Lunardi's Markets,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_1fcee866e2fe938c,Lunchbox Wax,"",812112,Personal Care Services,Beauty Salons,"",""
SG_BRAND_cd1592422436fa87f4e048f62c145659,Lund Boats,"",336612,Ship and Boat Building,Boat Building,"",""
SG_BRAND_08d04937c62e495c42a054d0e876e37f,Lunds & Byerlys,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_dab63acecc38fe9cbf6008a27a11c5b2,Lupe Tortilla,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_73f7c3d6ad6e4a0c7697a7e6fcd3a8d6,LUSH,"",446120,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores","",""
SG_BRAND_54d9234c7df5c9bc2e15f97edd3d2b8c,Luvo,"",311412,Fruit and Vegetable Preserving and Specialty Food Manufacturing,Frozen Specialty Food Manufacturing,"",""
SG_BRAND_de678b439c86094c100c1f2553d7d9fb,LYFE Kitchen,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_1e71d7ff4c2367f1,Lync Cycling,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_33377424ec423fe1,Lynns Dakotamart Grocery,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_4fe7d8a2d8670b70,M&H Convenience Stores,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_a6ff46012f19fcf9,M&S,"",452210,Department Stores,Department Stores,"",""
SG_BRAND_528b789fac605691485c939ca81af840,M&T Bank,"",522110,Depository Credit Intermediation,Commercial Banking,MTB,NYSE
SG_BRAND_761ca6433a57f3f00d3f9c4a6219ee42,MAACO,"",811121,Automotive Repair and Maintenance,"Automotive Body, Paint, and Interior Repair and Maintenance","",""
SG_BRAND_58e2e2ddc4008302e9cdd190f7f7f1e8,MAC Cosmetics,SG_BRAND_c8d730eddd8e2fe0d8840cc6f7fac45b,446120,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",EL,NYSE
SG_BRAND_1c488d52796e5123,MAC'D,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_6f30a635edc4f149f28bf8463f03788a,Mac's Fresh Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_eac6db8a25f8a03b5c00b7c8bc1fd0ad,Macaroni Grill,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_293d0f15c22d5bd6,Macey's,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_1f85a6e12c929ea,Mach-1,"",445120,Grocery Stores,Convenience Stores,"",""
